city,country,lat,lng
Kariz,IR,34.8117,60.8239
San Bernardo,AR,-27.2667,-60.7
Castelvetro di Modena,IT,44.5067,10.9472
Chuguyevka,RU,44.1667,133.8583
Capitao de Campos,BR,-4.4569,-41.9439
Yemanzhelinsk,RU,54.7667,61.3333
Sol'-Iletsk,RU,51.1667,55.0
Wyomissing,US,40.3317,-75.9703
Georgian Bluffs,CA,44.65,-81.0333
Oud-Heverlee,BE,50.8371,4.6639
Bargas,ES,39.94,-4.0194
Nagojanahalli,IN,12.357,78.2886
Parapua,BR,-21.7681,-50.7717
Duggirala,IN,16.3271,80.628
Alashankou,CN,45.1733,82.5546
Ararenda,BR,-4.7528,-40.8328
Gucheng,CN,34.4545,105.2064
Antonio Carlos,BR,-21.3178,-43.7469
Ksar Sbahi,DZ,36.0833,7.25
Yargatti,IN,15.9667,75.0167
Bishunpur,IN,24.7631,85.682
Illintsi,UA,49.1056,29.2089
Potosi,NI,11.5,-85.8833
Melsele,BE,51.2209,4.2815
Calcado,BR,-8.7419,-36.3339
Bhattiprolu,IN,16.1026,80.7807
Bang Ban,TH,14.3739,100.4853
Panguipulli,CL,-39.6444,-72.3306
Wulingshancun,CN,40.6415,117.4996
Ban Wang Daeng,TH,17.479,100.1247
Guebwiller,FR,47.9083,7.2108
Terku Valliyur,IN,8.357,77.6087
San Luis de La Loma,MX,17.2714,-100.8911
Si Wilai,TH,18.1819,103.7479
Kall,DE,50.55,6.55
Planegg,DE,48.1047,11.4306
Ceu Azul,BR,-25.1469,-53.8489
Cide,TR,41.8922,33.0044
El Trebol,AR,-32.1833,-61.7167
Divinolandia,BR,-21.6614,-46.7392
Gacheta,CO,4.8176,-73.636
Messstetten,DE,48.1806,8.9625
Bagamanoc,PH,13.9408,124.2888
Abbeville,US,29.9751,-92.1265
Middle Island,US,40.8857,-72.9454
Juruaia,BR,-21.2528,-46.5769
Congonhal,BR,-22.1528,-46.0389
Sa'in Qal`eh,IR,36.3044,49.0722
Ramanayakkanpalaiyam,IN,11.6291,78.5624
Belen de los Andaquies,CO,1.4161,-75.8725
Pata Ellamilli,IN,16.8473,81.4884
Tadepalle,IN,16.8473,81.4884
Moorslede,BE,50.8833,3.0667
Rackeve,HU,47.1608,18.9456
Paullo,IT,45.4167,9.4
Piazzola sul Brenta,IT,45.5333,11.7667
Konnur,IN,15.8595,75.4955
Pirapetinga,BR,-21.6558,-42.3458
Sturgis,US,41.7991,-85.4184
Erstein,FR,48.42,7.66
Basaithi,IN,26.0284,87.3329
Leicester,US,42.24,-71.912
Wen'anyi,CN,36.8658,110.0553
Rio Cuarto,CR,10.4076,-84.2135
Arenzano,IT,44.4035,8.6827
Lalsaraia,IN,26.7388,84.6607
Dayalpur,IN,26.0511,84.5968
Karebilachi,IN,14.1449,75.9032
Berane,ME,42.84,19.86
Spout Springs,US,35.2724,-79.0331
Codigoro,IT,44.8333,12.1167
Lower Saucon,US,40.5881,-75.3188
Nossa Senhora dos Milagres,BR,-12.87,-39.8589
Kenzingen,DE,48.1917,7.7683
Hebri,IN,13.4667,74.9833
Elchuru,IN,16.0813,79.9269
Asahi,JP,35.0333,136.6667
Niemasson,BJ,10.3078,2.0378
Rio Novo do Sul,BR,-20.8628,-40.9358
El Aguila,CO,4.9167,-76.0833
Yakymivka,UA,46.7,35.1667
Dourdan,FR,48.5289,2.0156
Szprotawa,PL,51.5667,15.5
Great Neck,US,40.8029,-73.7333
Dois Riachos,BR,-9.3925,-37.1006
Kac,RS,45.3,19.95
Santa Mariana,BR,-23.1499,-50.52
Barton upon Humber,GB,53.6833,-0.45
Cologno al Serio,IT,45.5833,9.7
Zavyalovo,RU,56.7922,53.3756
Shamunpet,IN,17.9472,79.6014
Kaniyambadi,IN,12.8118,79.134
Doesburg,NL,52.0167,6.1333
Mahin,SY,34.2417,37.0584
Lansdowne,US,39.9408,-75.276
Fairview Shores,US,28.6021,-81.3958
Longtaixiang,CN,34.5988,104.8963
Penagam,IN,10.4522,76.0972
Columbia,US,38.4581,-90.2156
General Carneiro,BR,-26.4278,-51.3158
Red Hook,US,42.0188,-73.8788
La Calamine,BE,50.7161,6.0142
San Giustino,IT,43.55,12.1833
Marinette,US,45.0871,-87.6336
Dalippur,IN,25.4222,84.3933
Jayaque,SV,13.6667,-89.4333
Hathidah Buzurg,IN,25.3716,85.9857
Bangramanjeshvara,IN,12.6833,75.0
Susuman,RU,62.7833,148.1667
Devanakavundanur,IN,11.5048,77.8383
Caluco,SV,13.7167,-89.65
Coshocton,US,40.2618,-81.848
San Carlos Centro,AR,-31.7333,-61.1
Aba,CN,32.9,101.7
Shankarpalli,IN,17.4523,78.131
La Trinitaria,MX,16.1203,-92.0408
Waterloo,US,38.3403,-90.1538
Gaillard,FR,46.1858,6.2083
Chhabila,IN,26.2556,85.9933
Kadur Sahib,IN,31.4239,75.0977
Zira,AZ,40.3661,50.292
Adendorf,DE,53.2833,10.45
Awash,ET,8.9944,40.1667
Mandal,NO,58.0333,7.45
Pharaha,IN,24.8522,85.5471
Souq Sebt Says,MA,32.7773,-8.6433
Nanpala,ML,14.1478,-5.8642
Novoazovsk,UA,47.1117,38.0825
Thanh Xuan,VN,10.2308,106.3253
Moita Bonita,BR,-10.5778,-37.3428
Wangjiabian,CN,38.2412,110.2353
Larbert,GB,56.0229,-3.826
Lake Grove,US,40.8586,-73.1168
Fagundes,BR,-7.355,-35.775
Ruthen,DE,51.4933,8.4833
Brzeszcze,PL,49.9819,19.1472
Danville,US,39.7584,-86.5019
Barrington,US,42.1515,-88.1281
Stiring-Wendel,FR,49.2,6.93
Ballymoney,GB,55.071,-6.508
Kisara,IN,17.5233,78.6677
Dumri,IN,25.6243,84.1809
Madhopur,IN,26.34,84.45
De Pinte,BE,51.0,3.65
Belle Chasse,US,29.8558,-90.0045
Herrsching am Ammersee,DE,48.0,11.1833
Mukasi Pidariyur,IN,11.2069,77.5922
Andacollo,CL,-30.2303,-71.0858
Haigerloch,DE,48.3647,8.805
Ono,JP,41.8835,140.6438
Waynesboro,US,39.7524,-77.5822
Puliyara,IN,9.0041,77.1889
Jacinto,BR,-16.1439,-40.2928
Mohlin,CH,47.5583,7.8458
Joquicingo,MX,19.0556,-99.5467
Grandview,US,46.2443,-119.9092
Villamarchante,ES,39.5689,-0.6206
Sao Sebastiao de Lagoa de Roca,BR,-7.0828,-35.835
La Esperanza,CO,7.6392,-73.3358
Feira,PT,40.9254,-8.5428
Union City,US,36.4267,-89.0474
Gyangze,CN,28.9148,89.6045
Sankhavaram,IN,17.2704,82.3445
Sakkamapatti,IN,9.925,77.6039
Konen Agrahar,IN,12.9582,77.6619
Hikawadai,JP,32.5825,130.6736
Yuasa,JP,34.0333,135.1833
Lindome,SE,57.5667,12.0833
Saint-Martin-Boulogne,FR,50.7267,1.6328
Merriam,US,39.0186,-94.6933
Ilfracombe,GB,51.208,-4.12
Athy,IE,52.99,-6.99
Koch,IN,24.9259,84.7724
Perali,IN,15.886,80.547
Monument,US,39.0736,-104.8467
Aperibe,BR,-21.6208,-42.1028
Riorges,FR,46.0436,4.0414
Tezoatlan de Segura y Luna,MX,17.65,-97.8167
Stollberg,DE,50.7083,12.7783
Castelginest,FR,43.6947,1.4336
Kenduadih,IN,23.7757,86.3761
Murgod,IN,15.78,75.12
Lorch,DE,48.7983,9.6883
Tonse West,IN,13.3968,74.7069
Delvada,IN,20.7759,71.0465
Rezina,MD,47.7492,28.9622
Phanat Nikhom,TH,13.4458,101.1844
Anguera,BR,-12.1508,-39.2458
Donzdorf,DE,48.6833,9.8167
Summerfield,US,36.1973,-79.8997
Chatteris,GB,52.456,0.055
Fanlu,TW,23.4494,120.6033
Iowa Colony,US,29.4407,-95.4206
Holmen,US,43.9706,-91.2654
Sao Felix,BR,-12.605,-38.9719
Tekkumbagam,IN,10.119,76.418
Bertinoro,IT,44.15,12.1333
Chulym,RU,55.1167,80.9667
Milicz,PL,51.5333,17.2833
Botupora,BR,-13.3819,-42.5228
Amha,IN,26.0518,86.6906
Greentree,US,39.8989,-74.9613
Qal`at an Nakhl,EG,29.9107,33.7492
Kongupatti,IN,11.8593,78.0217
Ichikawa,JP,34.9833,134.7667
Tirumayam,IN,10.2449,78.7464
Shiloh,US,39.9732,-76.792
Guthrie,US,35.8424,-97.4366
Burlington,US,42.6744,-88.2721
Rolla,IN,13.8331,77.1
Balingoan,PH,9.0,124.85
Dugulubgey,RU,43.65,43.55
Sierra Madre,US,34.1687,-118.0504
Corinda,AU,-27.4858,153.1011
Carmo da Mata,BR,-20.5578,-44.8708
Brumunddal,NO,60.8833,10.9333
Heartland,US,32.6748,-96.4515
Weyburn,CA,49.6611,-103.8525
Hasbergen,DE,52.2167,7.9167
El Hamel,DZ,35.1333,4.0833
Tavistock,GB,50.545,-4.15
Allahdurg,IN,17.9667,77.9167
Ekuvukeni,ZA,-28.466,30.157
Sant Joan de Vilatorrada,ES,41.75,1.8
Nedelisce,HR,46.38,16.39
Likhoslavl,RU,57.1333,35.4833
Celina,US,40.555,-84.5626
Itatuba,BR,-7.375,-35.6283
Bir Ghbalou,DZ,36.2642,3.5836
Sannieshof,ZA,-26.5333,25.8
Mawu,CN,34.431,104.9187
Easttown,US,40.0281,-75.4403
Mangalam,IN,12.3298,79.179
Lokhvytsya,UA,50.3598,33.2723
Antanandava,MG,-17.4536,48.6707
Kiwoko,UG,0.8442,32.3614
La Palma,CO,5.3606,-74.3897
Piedmont,US,37.8225,-122.2301
Burkburnett,US,34.0746,-98.5672
Sarauni Kalan,IN,25.7579,86.9392
Cherry Creek,US,39.6094,-104.8645
Franklin Lakes,US,41.0086,-74.2083
Xinyaoshang,CN,26.835,106.8403
Vijes,CO,3.7,-76.45
Schonaich,DE,48.6569,9.0628
La Londe-les-Maures,FR,43.1381,6.2344
Pompton Lakes,US,41.0024,-74.2859
Regen,DE,48.9667,13.1333
Solymar,HU,47.591,18.929
Sun Village,US,34.5596,-117.9558
Damme,BE,51.25,3.2667
Burgkirchen an der Alz,DE,48.1667,12.7167
Walur,IN,19.4872,76.5561
Patu,BR,-6.11,-37.6369
Dolhasca,RO,47.4303,26.6094
Gernsheim,DE,49.75,8.4833
Chinna Annaluru,IN,14.8913,79.6761
Maromme,FR,49.4825,1.0428
Siyana,IN,25.117,72.66
Saucillo,MX,28.0333,-105.2833
Neuhof,DE,50.4333,9.6167
Almhult,SE,56.55,14.1333
Chauki,IN,25.4573,86.4018
Beachwood,US,39.9286,-74.2022
Chatham,US,40.7274,-74.4289
La Tuque,CA,48.0652,-74.0528
Norwich,CA,42.9833,-80.6
Cerro Cora,BR,-6.0458,-36.3458
Zhamog,CN,29.8595,95.7681
Pingcha,CN,26.349,109.3791
Chauke,IN,30.1844,75.3364
Mahad,IQ,36.6478,43.4075
Al `Amadiyah,IQ,37.0919,43.487
Santa Flavia,IT,38.0833,13.5333
Abasingammedda,LK,7.3147,80.666
Morafeno,MG,-19.0911,47.0972
Ambotaka,MG,-21.752,48.0513
Kalafotsy,MG,-22.2912,47.3149
Antsoha,MG,-15.8093,48.8245
Maroambihy,MG,-14.5036,49.8593
Voloina,MG,-15.568,49.6059
Ambatomasina,MG,-18.7167,47.45
Ambodiampana,MG,-16.8213,49.5617
Antsakanalabe,MG,-15.4019,48.2846
Antsahabe,MG,-14.807,48.3812
Antakotako,MG,-15.331,49.8014
Tsararano,MG,-16.179,46.6763
Mahazony,MG,-21.9942,47.0146
Fotsialanana,MG,-16.9218,49.4823
Ambinanindovoka,MG,-21.9167,47.1
Ranomafana,MG,-24.573,46.9643
Ankavandra,MG,-18.7717,45.2935
Manambolosy,MG,-16.0435,49.6728
Marotandrano,MG,-16.1795,48.8395
Ambohidranandriana,MG,-19.8983,47.159
Tsinjomitondraka,MG,-15.6591,47.1205
Amporoforo,MG,-22.4884,47.7925
Ambodimangavolo,MG,-17.5255,48.9641
Analamitsivalana,MG,-20.316,44.6899
Bevata,MG,-23.2833,47.2833
Antsambahara,MG,-14.5041,49.9559
Androndrona Anava,MG,-15.7632,49.1979
Sampona,MG,-25.1494,46.3086
Marolinta,MG,-25.1109,44.6286
Andranomeva,MG,-15.7987,47.7667
Miandrarivo,MG,-18.9429,45.9852
Ambodimanary,MG,-15.2334,48.0037
Maroamalona,MG,-15.369,48.6747
Marovantaza,MG,-15.3831,47.6534
Antanandava,MG,-15.8639,48.8282
Efatsy-Anandroza,MG,-23.1146,47.6073
Manandroy,MG,-21.1333,47.262
Tranomaro,MG,-24.5999,46.4746
Vinaninkarena,MG,-19.9534,47.0428
Soaserana,MG,-21.1035,44.2226
Soamanova,MG,-23.2833,47.6
Loikaw,MM,19.6742,97.2092
Side,TR,36.7667,31.3889
Puerto Piritu,VE,10.0667,-65.05
Itirucu,BR,-13.5319,-40.15
Gottmadingen,DE,47.7356,8.7767
Hadim,TR,36.9883,32.4569
North Bellport,US,40.7868,-72.9457
Edlapadu,IN,16.1007,80.1339
Bagnan,IN,22.47,87.97
Jagannathpur,IN,25.6573,87.5886
Brandon,US,43.5928,-96.5799
Bolivar,US,37.6059,-93.4175
Elgin,US,30.3526,-97.3883
Sripur,IN,25.5861,86.0803
Patori,IN,25.9665,86.5471
Vengapalli,IN,11.6333,76.0167
Wildau,DE,52.3167,13.6333
Llandybie,GB,51.82,-4.001
Farkhana,MA,35.2833,-3.0167
Matino,IT,40.0333,18.1333
Upanema,BR,-5.6419,-37.2578
Dhilwan Kalan,IN,30.5718,74.8655
Meaford,CA,44.58,-80.73
Meliana,ES,39.5272,-0.3492
Ross on Wye,GB,51.914,-2.587
Guspini,IT,39.54,8.6267
Komorniki,PL,52.3361,16.8069
Arkadak,RU,51.9333,43.5
Ribeirao Bonito,BR,-22.0669,-48.1758
Brandywine,US,38.6963,-76.8846
Ma'ai,CN,34.5937,102.4814
Gluckstadt,DE,53.7917,9.4219
Bardipuram,IN,18.6431,78.1584
Mansinghpur Bijrauli,IN,25.7552,85.5099
Pinhalzinho,BR,-22.78,-46.57
Myjava,SK,48.7492,17.5644
Byelaazyorsk,BY,52.45,25.1667
Sabalito,CR,8.8828,-82.8314
Gengenbach,DE,48.4,8.0167
Wambrechies,FR,50.6861,3.0494
Dayr `Atiyah,SY,34.0954,36.7679
Huntertown,US,41.2185,-85.1705
Altensteig,DE,48.5864,8.6047
Nagar Nahusa,IN,25.3959,85.3431
Springdale,US,39.2909,-84.476
Santa Cruz Balanya,GT,14.6833,-90.9167
Honwada,IN,16.8111,77.9199
Parauna,BR,-16.9478,-50.4486
Duas Barras,BR,-22.0508,-42.5219
Belousovo,RU,55.0833,36.6667
Santa Croce Camerina,IT,36.8272,14.5239
Pingtouchuanxiang,CN,35.8763,105.3241
Northallerton,GB,54.3378,-1.4285
Sendurai,IN,11.253,79.172
Paura Madan Singh,IN,25.7917,85.2333
Fao Rai,TH,18.0179,103.3039
Cudworth,GB,53.5784,-1.4149
Singoli,IN,24.9667,75.3
Warden,ZA,-27.8539,28.9667
Malente,DE,54.1667,10.55
Junin,PE,-11.15,-75.9833
Chicureo Abajo,CL,-33.2833,-70.6333
Oakham,GB,52.6705,-0.7333
Yelpur,IN,18.7651,78.3953
Sesto Calende,IT,45.7333,8.6333
Adjala-Tosorontio,CA,44.1333,-79.9333
Ahmadli,AZ,40.3839,49.9475
Pirai do Norte,BR,-13.7619,-39.3789
Xintianfeng,CN,24.5581,115.4647
Koronowo,PL,53.3167,17.9333
Halfway,US,39.6162,-77.7703
Lehman,US,41.1518,-74.9924
Magnolia,US,33.2775,-93.2261
Manaira,BR,-7.7061,-38.1544
Victoria,US,44.8634,-93.6585
Punjai Turaiyampalaiyam,IN,11.5142,77.4234
Rekovac,RS,43.8667,21.1333
Cachira,CO,7.75,-73.1667
Birpur,IN,26.5767,86.0379
Mallagunta,IN,12.6343,78.5194
Takha,IN,26.82,79.3
Satosho,JP,34.5139,133.5569
As Sabburah,SY,33.5149,36.125
Cabanillas del Campo,ES,40.6383,-3.2353
Bawali,IN,22.4041,88.1852
Tixkokob,MX,21.0022,-89.3936
Acanceh,MX,20.8133,-89.4524
Quartz Hill,US,34.6527,-118.2163
Champua,IN,22.0667,85.6658
Lovejoy,US,33.4426,-84.3177
Guiratinga,BR,-16.3489,-53.7578
Le Taillan-Medoc,FR,44.9053,-0.6686
Bhangha,IN,25.578,87.2782
Campagnano di Roma,IT,42.1333,12.3833
Grand Haven,US,43.0553,-86.2201
Sarafand,LB,33.4517,35.2908
Ongwediva,,-17.7833,15.7667
Medog,CN,29.4833,95.5
Tres Cachoeiras,BR,-29.4558,-49.9239
Ramabhadrapuram,IN,18.5,83.2833
Clayton,US,37.9404,-121.9301
Terryville,US,40.9093,-73.0486
Vengur,IN,10.1413,76.5495
Masakkavundanchettipalaiyam,IN,11.1473,77.0756
Peschiera del Garda,IT,45.4386,10.6886
Alamos,MX,27.0275,-108.94
Memunda,IN,11.6006,75.6339
Volda,NO,62.15,6.1
Quimili,AR,-27.6333,-62.4167
Dek'emhare,ER,15.0667,39.0333
Boekel,NL,51.6011,5.6742
Szydlowiec,PL,51.2333,20.85
Rogozno,PL,52.7492,16.9997
Matias Olimpio,BR,-3.7158,-42.5556
Sultanhani,TR,38.25,33.55
Tarra,CO,8.0475,-73.0836
El Tarra,CO,8.5756,-73.0944
Port Salerno,US,27.1461,-80.1894
Punitaqui,CL,-30.9,-71.2667
Thouare-sur-Loire,FR,47.2683,-1.4394
Nacajuca,MX,18.1692,-93.0197
Lyndon,US,38.2645,-85.5891
Highgate,GB,51.5716,-0.1448
Keles,TR,39.9136,29.2294
Herxheim,DE,49.1469,8.22
Great Wyrley,GB,52.6593,-2.0102
Tirupporur,IN,12.7259,80.1895
Iioka,JP,35.7,140.7167
Cunha Pora,BR,-26.8939,-53.1678
Issoudun,FR,46.9608,1.9944
Tortoli,IT,39.9333,9.65
Tamezmout,MA,30.8075,-6.1142
Longford,IE,53.727,-7.7998
Mainvilliers,FR,48.4539,1.4628
Bishunpur Hakimabad,IN,25.8453,85.8432
Palsud,IN,21.8262,74.9691
Red Bank,US,33.9309,-81.2322
Borsbeek,BE,51.1932,4.4879
Devgeri,IN,14.8512,75.3705
Satai,IN,24.722,79.631
Rosario,PH,12.52,124.42
Ibiraci,BR,-20.4619,-47.1219
Uttukkuli,IN,11.1689,77.4543
Mahmuda,IN,25.0531,85.2662
Al Ghayzah,YE,16.2106,52.1711
Volkermarkt,AT,46.6667,14.6333
Nao Kothi,IN,25.5196,86.1954
Cepagatti,IT,42.3658,14.0767
Alberique,ES,39.1167,-0.5211
Vadamugam Vellodu,IN,11.2366,77.6617
Pottireddippatti,IN,11.1659,78.2708
Kamianka,UA,49.0333,32.1
Nallamada,IN,14.2164,77.9944
Ruisui,TW,23.4333,121.5
Cassa de la Selva,ES,41.8892,2.8772
Cacaopera,SV,13.7667,-88.0833
Ebreichsdorf,AT,47.9667,16.4
Hasseh,IR,32.7067,51.7556
Little Ferry,US,40.8464,-74.0388
Hamilton Township,CA,44.054,-78.2164
Kalavapudi,IN,16.4623,81.3887
Rialma,BR,-15.315,-49.5844
Lichtenau,DE,51.6,8.8833
Rokytne,UA,49.6667,30.4833
Malvern,US,34.3734,-92.8205
Itamarati,BR,-6.425,-68.2528
Pedappai,IN,12.8854,80.022
Nadendla,IN,16.175,80.1861
Mena,UA,51.5167,32.2167
Semuto,UG,0.62,32.3278
Texcatepec,MX,20.5833,-98.3667
Vimmerby,SE,57.6667,15.85
Cantagalo,BR,-25.3739,-52.1258
Alavus,FI,62.5917,23.6167
Trets,FR,43.4475,5.6836
Kabirpur,IN,26.2661,84.205
Garmeh,IR,36.9864,56.2881
Mazzarino,IT,37.3,14.2
Sangeorz-Bai,RO,47.37,24.68
Kaniyur,IN,11.093,77.156
Attard,MT,35.8928,14.4383
Malden,NL,51.7808,5.8544
Schkopau,DE,51.3833,11.9667
Chaoke,IN,30.1847,75.3362
Oued Amlil,MA,34.2,-4.2833
Orsta,NO,62.2,6.15
Ingelmunster,BE,50.9167,3.25
Swarna,IN,15.8542,80.2858
Sao Pedro da Agua Branca,BR,-5.085,-48.4289
Karakthal,IN,23.2001,71.7271
Stratford,CA,46.2167,-63.0893
Minamiise,JP,34.35,136.7
Abertillery,GB,51.73,-3.13
Sisia,IN,25.4539,87.4549
Hakone,JP,35.1894,139.0247
Langenzenn,DE,49.4944,10.7947
Sankhavaram,IN,15.0497,78.9836
Chinnatadagam,IN,11.0816,76.8674
Bariarpur Kandh,IN,25.9391,85.4674
Selsey,GB,50.735,-0.7898
Basbiti,IN,26.0939,86.5289
Madna,IN,26.3963,86.3884
Hollinwood,GB,53.5183,-2.144
Kuttappatti,IN,11.7939,77.9225
Pellezzano,IT,40.7333,14.7667
Barberino di Mugello,IT,44.0,11.2333
Tibubeneng,ID,-8.6469,115.1503
Totowa,US,40.9039,-74.2214
Karlsdorf-Neuthard,DE,49.1364,8.5439
Wronki,PL,52.7,16.3833
Gueoul,SN,15.4833,-16.35
Fondettes,FR,47.405,0.5997
Sontha,IN,26.1861,87.7766
Santona,ES,43.4414,-3.4575
Tizi,DZ,35.3167,0.0667
Barnoldswick,GB,53.9147,-2.1895
Blitta,TG,8.3234,0.9859
Varto,TR,39.1731,41.4558
Arniya,IN,25.715,85.5448
Venosa,IT,40.9667,15.8167
White City,US,42.4316,-122.8322
Derinkuyu,TR,38.3736,34.7347
Bueno Brandao,BR,-22.4408,-46.3508
Lowell,US,41.2917,-87.4195
Groairas,BR,-3.9128,-40.3828
Conceicao do Castelo,BR,-20.3678,-41.2439
Agua Doce,BR,-18.5464,-40.9828
Kavaklidere,TR,37.4469,28.3633
Sedavi,ES,39.425,-0.385
Cumayeri,TR,40.8736,30.9508
Costesti,MD,46.8678,28.8022
Meulebeke,BE,50.95,3.2833
Tifni,MA,31.6281,-6.9444
Oued Sebbah,DZ,35.3725,-0.8114
Ogose,JP,35.9645,139.2942
Krosno Odrzanskie,PL,52.0333,15.1
Yairipok,IN,24.6779,94.0477
Koilakh,IN,26.3358,86.201
Roque Perez,AR,-35.4167,-59.3167
Fife,US,47.2329,-122.3518
Muswellbrook,AU,-32.2656,150.8886
Lincoln Park,US,40.9239,-74.3035
Romiley,GB,53.4113,-2.0842
Shoo,JP,35.05,134.1167
Tayga,RU,56.0667,85.6167
Khanjahanpur,IN,25.6055,86.0927
Sangram,IN,26.3141,86.3515
Staryya Darohi,BY,53.0394,28.265
Karikad,IN,10.6917,76.0722
Diamniadio,SN,14.7199,-17.1842
Chiltiupan,SV,13.5833,-89.4667
West Caldwell,US,40.8488,-74.2971
Wantage,US,41.2431,-74.6258
Passa e Fica,BR,-6.4358,-35.6428
Tarwara,IN,26.2007,84.4874
Minamisanriku,JP,38.6793,141.4608
Summit,US,41.7877,-87.8146
Chevigny-Saint-Sauveur,FR,47.3025,5.1364
Arcachon,FR,44.65,-1.17
Imeni Chapayeva,KG,40.2778,72.6361
Xudat,AZ,41.6339,48.6772
Castel Mella,IT,45.5,10.15
Oulad Hammou,MA,33.1156,-7.9333
Nyakosoba,LS,-29.5047,27.8692
Gilbues,BR,-9.8319,-45.3439
Kodmial,IN,18.6333,78.9
Mineral de Angangueo,MX,19.6167,-100.2833
Alto Rio Doce,BR,-21.0258,-43.4108
Kiratpur Rajaram,IN,25.856,85.285
Tanant,MA,31.8667,-6.95
Great Harwood,GB,53.786,-2.408
Hardia,IN,26.6184,84.8857
Erraguntla,IN,15.2821,78.5106
Ghanpur,IN,17.4989,78.2225
Qasr-e Qomsheh,IR,29.7756,52.4417
Soyalo,MX,16.9333,-92.9833
Gornozavodsk,RU,58.3667,58.3333
Bernardo de Irigoyen,AR,-26.25,-53.9833
Pocono,US,41.0612,-75.3102
Troy,US,38.7268,-89.8977
Damascus,US,45.4233,-122.4436
Saire,BR,-8.3278,-35.7058
Yacopi,CO,5.4667,-74.3333
Annoeullin,FR,50.53,2.9336
Wisla,PL,49.6549,18.8595
Furth,DE,49.65,8.7833
Findikli,TR,41.1333,41.0167
Kapaa,US,22.091,-159.3521
Tremonton,US,41.7187,-112.189
San Roque,AR,-28.5667,-58.7167
Beni Abbes,DZ,30.08,-2.1
Inverurie,GB,57.2842,-2.3747
Kandry,RU,54.55,54.1
Gentio do Ouro,BR,-11.4289,-42.5058
Coroaci,BR,-18.6219,-42.2858
Yungay,CL,-37.1194,-72.0189
Lavaur,FR,43.6997,1.8197
Hambuhren,DE,52.6333,9.9833
Carencro,US,30.3126,-92.0388
Boizenburg,DE,53.3667,10.7167
Tarare,FR,45.8969,4.4339
Roscoe,US,42.4256,-89.0084
Conceicao dos Ouros,BR,-22.4128,-45.7978
Rambilli,IN,17.4644,82.9314
Chandur,IN,16.98,79.06
Timonium,US,39.4459,-76.6032
Bofete,BR,-23.1022,-48.2578
Harri,IN,26.3238,86.2975
Garkha,IN,25.8293,84.8617
Petrovka,KG,42.8392,74.0203
Wegorzewo,PL,54.2167,21.75
Mae Wang,TH,18.6567,98.6816
Sahoria Subhai,IN,25.9028,87.0421
Khan Bebin,IR,37.0097,54.9858
Serravalle,SM,43.9717,12.4817
Bedford Heights,US,41.4041,-81.5053
Rush,IE,53.5218,-6.0891
Pallarimangalam,IN,10.0617,77.059
Siversk,UA,48.8631,38.0972
Kothri Kalan,IN,23.0722,76.8296
Douar El Mellaliyine,MA,35.6264,-5.3414
Santa Rosa de Rio Primero,AR,-31.15,-63.3833
Shing,TJ,39.2833,67.8
Hudson,US,28.3595,-82.6894
Stephanskirchen,DE,47.85,12.1833
Winnersh,GB,51.4281,-0.8794
Estanzuela,GT,15.0,-89.5667
Panetha,IN,21.92,73.08
Anenii Noi,MD,46.8817,29.2308
Fox Lake,US,42.4239,-88.1844
Ville-d'Avray,FR,48.8261,2.1933
Sagarejo,GE,41.7369,45.3258
Sugarmill Woods,US,28.7299,-82.501
East Cocalico,US,40.2242,-76.1057
Churchdown,GB,51.88,-2.17
Ankasakasabe,MG,-16.3491,44.853
Manville,US,40.542,-74.5892
Governador Lindenberg,BR,-19.2519,-40.4608
Steinbach am Taunus,DE,50.1667,8.5667
Arouca,TT,10.6333,-61.3333
Puck,PL,54.7,18.4
Avelino Lopes,BR,-10.1369,-43.9489
Ramchandarpur,IN,25.2365,86.1459
Rio dos Cedros,BR,-26.7378,-49.2739
Maryport,GB,54.7128,-3.4926
Phrai Bueng,TH,14.7483,104.3626
Martin,US,36.3385,-88.8513
Guantingzhan,CN,40.2492,115.578
Bistan,IN,21.6979,75.6657
Tanippadi,IN,12.1078,78.834
Amjhera,IN,22.5578,75.1185
Mataili Khemchand,IN,25.5612,87.1685
Canton,US,32.5975,-90.0317
Burrel,AL,41.6083,20.0111
Etoumbi,CG,0.0208,14.8933
Davos,CH,46.8091,9.8398
Rumburk,CZ,50.9517,14.5572
Vikhorevka,RU,56.1167,101.1667
Sanjiangkou,CN,24.7579,104.5901
Mogotes,CO,6.4833,-72.9667
Soham,GB,52.334,0.336
Whitburn,GB,55.8621,-3.6872
Wan Tau Tong,HK,22.4423,114.167
Geldermalsen,NL,51.8789,5.2897
Oak Ridge,US,41.0323,-74.4971
Nirpur,IN,25.7192,87.1507
El Ghourdane,MA,32.3205,-8.7637
Maltby,US,47.8027,-122.1044
West Hanover,US,40.3635,-76.7468
Sarmiento,AR,-45.6,-69.0833
Ukal,IN,21.2167,73.5833
Shamsabad,IR,32.2978,48.4283
Belmonte Mezzagno,IT,38.05,13.3833
Adda-Doueni,KM,-12.3,44.5
Risch,CH,47.134,8.4662
Nauheim,DE,49.9506,8.4631
Bratsigovo,BG,42.017,24.367
Lezignan-Corbieres,FR,43.2014,2.7584
Chirak,IN,30.7206,75.1718
Cleveland,US,33.744,-90.7285
Laghzawna,MA,33.189,-7.684
Pleasanton,US,28.9642,-98.4957
